Name	Length	Identity	Relative length
1	10000	99.73067331670823	99.77052778609199
10	10000	99.68098893430366	99.70089730807577
100	10000	99.76052684094991	99.8003992015968
101	10000	99.7207818109294	99.7207818109294
102	10000	99.66108452950559	99.70089730807577
103	10000	99.81036031540074	99.81036031540074
104	10000	99.77052778609199	99.77052778609199
105	10000	99.77045908183632	99.82032341784787
106	10000	99.54210631096954	99.54210631096954
107	10000	99.6809253165819	99.74067424695791
108	10000	99.71083856815235	99.71083856815235
109	10000	99.73070017953322	99.75062344139651
11	10000	99.58175662218682	99.58175662218682
110	10000	99.69095803010667	99.69095803010667
111	10000	99.65115120103658	99.69095803010667
112	10000	99.75062344139651	99.75062344139651
113	10000	99.72067039106145	99.8003992015968
114	10000	99.60139511709018	99.65122072745392
115	10000	99.76055073331338	99.78048293753741
116	10000	99.64118409249477	99.70089730807577
117	10000	99.76052684094991	99.79044007584073
118	10000	99.6312537372932	99.69095803010667
119	10000	99.5717984465246	99.59167413604223
12	10000	99.73070017953322	99.74067424695791
120	10000	99.7207539642964	99.74067424695791
121	10000	99.51234076433121	99.53219866626854
122	10000	99.74064837905237	99.76057462090982
123	10000	99.75059856344772	99.77052778609199
124	10000	99.8003792793692	99.81036031540074
125	10000	99.63121698395295	99.70089730807577
126	10000	99.86019572598363	99.86019572598363
127	10000	99.80035935316431	99.84025559105432
128	10000	99.63132722200079	99.65122072745392
129	10000	99.58175662218682	99.58175662218682
13	10000	99.7108097327483	99.7307270370001
130	10000	99.77048198782556	99.81036031540074
131	10000	99.74067424695791	99.74067424695791
132	10000	99.83028850953379	99.83028850953379
133	10000	99.7405707443624	99.81036031540074
134	10000	99.78046103183316	99.8003992015968
135	10000	99.79041916167665	99.81036031540074
136	10000	99.75059856344772	99.77052778609199
137	10000	99.6212876220849	99.68102073365232
138	10000	99.6710854181202	99.6710854181202
139	10000	99.75057368053477	99.79044007584073
14	10000	99.73064644852354	99.79044007584073
140	10000	99.71083856815235	99.71083856815235
141	10000	99.5617966338014	99.60159362549801
142	10000	99.88013185495954	99.9000999000999
143	10000	99.79039824333766	99.82032341784787
144	10000	99.69089640043873	99.7307270370001
145	10000	99.68098893430366	99.70089730807577
146	10000	99.74067424695791	99.74067424695791
147	10000	99.7107808915927	99.75062344139651
148	10000	99.77050488924367	99.79044007584073
149	10000	99.77045908183632	99.83028850953379
15	10000	99.83028850953379	99.83028850953379
150	10000	99.5915927881263	99.63136395337253
151	10000	99.70083765456721	99.74067424695791
152	10000	99.84025559105432	99.84025559105432
153	10000	99.50209121688907	99.60159362549801
154	10000	99.77036741214057	99.91008092716555
155	10000	99.84025559105432	99.84025559105432
156	10000	99.87016878058525	99.87016878058525
157	10000	99.60151424586572	99.6412913511359
158	10000	99.46231205814996	99.59167413604223
159	10000	99.73070017953322	99.75062344139651
16	10000	99.5618838992333	99.57184108334162
160	10000	99.72072611210852	99.74067424695791
161	10000	99.76055073331338	99.78048293753741
162	10000	99.75059856344772	99.76057462090982
163	10000	99.73064644852354	99.79044007584073
164	10000	99.78043912175649	99.82032341784787
165	10000	99.83027156549521	99.85022466300549
166	10000	99.74064837905237	99.75062344139651
167	10000	99.45257290733552	99.55201592832255
168	10000	99.82032341784787	99.82032341784787
169	10000	99.8003792793692	99.81036031540074
17	10000	99.65122072745392	99.65122072745392
170	10000	99.68095712861415	99.7207818109294
171	10000	99.76045513524303	99.85022466300549
172	10000	99.71072319201996	99.77052778609199
173	10000	99.66105074269764	99.71083856815235
174	10000	99.85020970641102	99.87016878058525
175	10000	99.67098703888335	99.7307270370001
176	10000	99.82032341784787	99.82032341784787
177	10000	99.76057462090982	99.76057462090982
178	10000	99.3041749502982	99.41346058256288
179	10000	99.77045908183632	99.81036031540074
18	10000	97.49877870053737	97.76126698602013
180	10000	99.83027156549521	99.85022466300549
181	10000	99.8003792793692	99.82032341784787
182	10000	99.70086748429554	99.7207818109294
183	10000	99.78051217426844	99.8003992015968
184	10000	99.77045908183632	99.83028850953379
185	10000	99.63132722200079	99.65122072745392
186	10000	99.6809253165819	99.74067424695791
187	10000	99.74067424695791	99.74067424695791
188	10000	99.81036031540074	99.81036031540074
189	10000	99.61143768058184	99.6412913511359
19	10000	99.61136023916293	99.6710854181202
190	10000	99.8003992015968	99.8003992015968
191	10000	99.78046103183316	99.8003992015968
192	10000	99.77045908183632	99.83028850953379
193	10000	99.8003992015968	99.8003992015968
194	10000	99.77050488924367	99.79044007584073
195	10000	99.70086748429554	99.7207818109294
196	10000	99.53215210033844	99.55201592832255
197	10000	99.78041720730612	99.84025559105432
198	10000	99.7307270370001	99.7307270370001
199	10000	99.77052778609199	99.77052778609199
2	10000	99.68089349820502	99.75062344139651
20	10000	99.92006394884093	99.92006394884093
200	10000	99.63136395337253	99.63136395337253
201	10000	99.75057368053477	99.79044007584073
202	10000	99.74062250598564	99.78048293753741
203	10000	99.66105074269764	99.7207818109294
204	10000	99.71072319201996	99.78048293753741
205	10000	99.67105263157895	99.69095803010667
206	10000	99.61139896373057	99.66115208291808
207	10000	99.75059856344772	99.76057462090982
208	10000	99.75062344139651	99.75062344139651
209	10000	99.63129048330842	99.6710854181202
21	10000	99.86016779864163	99.9000999000999
210	10000	99.48258706467662	99.5123892924669
211	10000	99.74067424695791	99.74067424695791
212	10000	99.85020970641102	99.87016878058525
213	10000	99.76057462090982	99.76057462090982
214	10000	99.69095803010667	99.69095803010667
215	10000	98.92883592555793	99.00919305413687
216	10000	99.68102073365232	99.68102073365232
217	10000	99.7207818109294	99.7207818109294
218	10000	99.65122072745392	99.65122072745392
219	10000	99.77050488924367	99.79044007584073
22	10000	99.6710854181202	99.6710854181202
220	10000	99.66105074269764	99.71083856815235
221	10000	99.81036031540074	99.81036031540074
222	10000	99.73070017953322	99.74067424695791
223	10000	99.68102073365232	99.68102073365232
224	10000	99.8402396405392	99.85022466300549
225	10000	99.78048293753741	99.78048293753741
226	10000	99.75062344139651	99.75062344139651
227	10000	99.76057462090982	99.76057462090982
228	10000	99.3831459556263	99.49258780220873
229	10000	99.67105263157895	99.69095803010667
23	10000	99.71083856815235	99.71083856815235
230	10000	99.75059856344772	99.77052778609199
231	10000	99.77050488924367	99.79044007584073
232	10000	99.68098893430366	99.69095803010667
233	10000	99.7207818109294	99.7207818109294
234	10000	99.85020970641102	99.87016878058525
235	10000	99.77050488924367	99.79044007584073
236	10000	99.89009891098011	99.930048965724
237	10000	99.78048293753741	99.78048293753741
238	10000	99.5618838992333	99.58175662218682
239	10000	99.79044007584073	99.79044007584073
24	10000	99.69089640043873	99.7207818109294
240	10000	99.810303514377	99.87016878058525
241	10000	99.78043912175649	99.82032341784787
242	10000	99.77052778609199	99.77052778609199
243	10000	99.74064837905237	99.76057462090982
244	10000	99.76057462090982	99.76057462090982
245	10000	99.76052684094991	99.8003992015968
246	10000	99.71072319201996	99.78048293753741
247	10000	99.61151509114454	99.61151509114454
248	10000	99.69092721834497	99.71083856815235
249	10000	99.69095803010667	99.69095803010667
25	10000	99.74062250598564	99.77052778609199
250	10000	99.7107808915927	99.75062344139651
251	10000	99.83025461807289	99.86019572598363
252	10000	99.75059856344772	99.77052778609199
253	10000	99.68098893430366	99.70089730807577
254	10000	99.70089730807577	99.70089730807577
255	10000	99.70089730807577	99.70089730807577
256	10000	99.6809253165819	99.74067424695791
257	10000	99.78048293753741	99.78048293753741
258	10000	99.71083856815235	99.71083856815235
259	10000	99.72064252219894	99.79044007584073
26	10000	99.77041325613895	99.86019572598363
260	10000	99.78046103183316	99.79044007584073
261	10000	99.7207818109294	99.7207818109294
262	10000	99.6511859677098	99.66115208291808
263	10000	99.79041916167665	99.81036031540074
264	10000	99.79041916167665	99.81036031540074
265	10000	99.8003992015968	99.8003992015968
266	10000	99.54201513341299	99.58175662218682
267	10000	99.62136309286568	99.66115208291808
268	10000	99.73067331670823	99.77052778609199
269	10000	99.63132722200079	99.65122072745392
27	10000	99.85022466300549	99.85022466300549
270	10000	99.70086748429554	99.7207818109294
271	10000	99.75062344139651	99.75062344139651
272	10000	99.75062344139651	99.75062344139651
273	10000	99.74062250598564	99.78048293753741
274	10000	99.73070017953322	99.75062344139651
275	10000	99.74064837905237	99.76057462090982
276	10000	99.65104685942174	99.7307270370001
277	10000	99.63136395337253	99.63136395337253
278	10000	99.76055073331338	99.78048293753741
279	10000	99.75062344139651	99.75062344139651
28	10000	99.7108097327483	99.7307270370001
280	10000	99.71083856815235	99.71083856815235
281	10000	99.77052778609199	99.77052778609199
282	10000	99.7107808915927	99.75062344139651
283	10000	99.84022368683843	99.88014382740711
284	10000	99.75059856344772	99.77052778609199
285	10000	99.82030548068283	99.83028850953379
286	10000	99.60155393963542	99.62143853357243
287	10000	99.79041916167665	99.81036031540074
288	10000	99.8003992015968	99.8003992015968
289	10000	99.69089640043873	99.7307270370001
29	10000	99.58171496862862	99.60159362549801
290	10000	99.75057368053477	99.78048293753741
291	10000	99.77050488924367	99.79044007584073
292	10000	99.76055073331338	99.78048293753741
293	10000	99.75062344139651	99.75062344139651
294	10000	99.70089730807577	99.70089730807577
295	10000	99.7207818109294	99.7207818109294
296	10000	99.60159362549801	99.60159362549801
297	10000	99.59163346613546	99.61151509114454
298	10000	99.71075204468382	99.77052778609199
299	10000	99.68098893430366	99.70089730807577
3	10000	99.5915927881263	99.63136395337253
30	10000	99.86016779864163	99.9000999000999
300	10000	99.55201592832255	99.55201592832255
301	10000	99.70089730807577	99.70089730807577
302	10000	99.79041916167665	99.81036031540074
303	10000	99.7206982543641	99.73067331670823
304	10000	99.49218361047495	99.57184108334162
305	10000	99.63129048330842	99.6710854181202
306	10000	99.81034138550609	99.83028850953379
307	10000	99.6710854181202	99.6710854181202
308	10000	99.78043912175649	99.82032341784787
309	10000	99.77045908183632	99.83028850953379
31	10000	99.70083765456721	99.74067424695791
310	10000	99.92006394884093	99.92006394884093
311	10000	99.8003792793692	99.82032341784787
312	10000	99.79041916167665	99.81036031540074
313	10000	99.74064837905237	99.76057462090982
314	10000	99.76057462090982	99.76057462090982
315	10000	99.78046103183316	99.8003992015968
316	10000	99.63132722200079	99.65122072745392
317	10000	99.65111642743221	99.69095803010667
318	10000	99.78046103183316	99.79044007584073
319	10000	99.77052778609199	99.77052778609199
32	10000	99.78046103183316	99.8003992015968
320	10000	99.74064837905237	99.76057462090982
321	10000	99.74067424695791	99.74067424695791
322	10000	99.66105074269764	99.70089730807577
323	10000	99.81036031540074	99.81036031540074
324	10000	99.7307270370001	99.7307270370001
325	10000	99.76057462090982	99.76057462090982
326	10000	99.82032341784787	99.82032341784787
327	10000	99.85022466300549	99.85022466300549
328	10000	99.5915927881263	99.62143853357243
329	10000	99.58171496862862	99.60159362549801
33	10000	99.76055073331338	99.78048293753741
330	10000	99.77045908183632	99.77045908183632
331	10000	99.6908347461853	99.76057462090982
332	10000	99.78046103183316	99.8003992015968
333	10000	99.61151509114454	99.61151509114454
334	10000	99.81034138550609	99.83028850953379
335	10000	99.85022466300549	99.85022466300549
336	10000	99.65111642743221	99.71083856815235
337	10000	99.67092142002393	99.75062344139651
338	10000	99.8003992015968	99.8003992015968
339	10000	99.6710854181202	99.6710854181202
34	10000	99.69089640043873	99.7307270370001
340	10000	99.7207539642964	99.74067424695791
341	10000	99.70083765456721	99.74067424695791
342	10000	99.66115208291808	99.66115208291808
343	10000	99.64125560538116	99.66115208291808
344	10000	99.70083765456721	99.74067424695791
345	10000	99.63132722200079	99.65122072745392
346	10000	99.74062250598564	99.78048293753741
347	10000	99.67101983850065	99.71083856815235
348	10000	99.76055073331338	99.78048293753741
349	10000	99.77048198782556	99.81036031540074
35	10000	99.61143768058184	99.6412913511359
350	10000	99.7207818109294	99.7207818109294
351	10000	99.8003792793692	99.82032341784787
352	10000	99.63129048330842	99.6710854181202
353	10000	99.83028850953379	99.83028850953379
354	10000	99.32432432432432	99.39369843951893
355	10000	99.35413354531002	99.37394415184339
356	10000	99.83025461807289	99.87016878058525
357	10000	99.74064837905237	99.76057462090982
358	10000	99.79035639412997	99.86019572598363
359	10000	99.74064837905237	99.75062344139651
36	10000	99.68095712861415	99.7207818109294
360	10000	99.5915927881263	99.62143853357243
361	10000	99.6511859677098	99.6710854181202
362	10000	99.64114832535886	99.7207818109294
363	10000	99.52229299363057	99.52229299363057
364	10000	99.54210631096954	99.54210631096954
365	10000	99.82032341784787	99.82032341784787
366	10000	99.74067424695791	99.74067424695791
367	10000	99.78048293753741	99.78048293753741
368	10000	99.62140081697719	99.6412913511359
369	10000	99.7107808915927	99.74067424695791
37	10000	99.79041916167665	99.81036031540074
370	10000	99.59167413604223	99.59167413604223
371	10000	99.51224367907625	99.56192751891676
372	10000	99.7107808915927	99.75062344139651
373	10000	99.68098893430366	99.70089730807577
374	10000	99.58175662218682	99.58175662218682
375	10000	99.53201234690829	99.61151509114454
376	10000	99.68102073365232	99.68102073365232
377	10000	99.68102073365232	99.68102073365232
378	10000	99.79039824333766	99.83028850953379
379	10000	99.70089730807577	99.70089730807577
38	10000	99.76055073331338	99.78048293753741
380	10000	99.69089640043873	99.7307270370001
381	10000	99.6511859677098	99.6710854181202
382	10000	99.7108097327483	99.7307270370001
383	10000	99.78046103183316	99.8003992015968
384	10000	99.71083856815235	99.71083856815235
385	10000	99.77048198782556	99.8003992015968
386	10000	99.70086748429554	99.7207818109294
387	10000	99.70083765456721	99.74067424695791
388	10000	99.6312537372932	99.68102073365232
389	10000	99.62136309286568	99.66115208291808
39	10000	99.74067424695791	99.74067424695791
390	10000	99.2750024828682	99.35419771485346
391	10000	99.44289693593315	99.52229299363057
392	10000	99.69092721834497	99.71083856815235
393	10000	99.84025559105432	99.84025559105432
394	10000	99.70089730807577	99.70089730807577
395	10000	99.60151424586572	99.6412913511359
396	10000	99.72072611210852	99.76057462090982
397	10000	99.67105263157895	99.68102073365232
398	10000	99.7307270370001	99.7307270370001
399	10000	99.5618838992333	99.58175662218682
4	10000	99.65122072745392	99.65122072745392
40	10000	99.66115208291808	99.66115208291808
400	10000	99.66115208291808	99.66115208291808
401	10000	99.66115208291808	99.66115208291808
402	10000	99.7108097327483	99.7307270370001
403	10000	99.74067424695791	99.74067424695791
404	10000	99.65115120103658	99.69095803010667
405	10000	99.66108452950559	99.70089730807577
406	10000	99.76057462090982	99.76057462090982
407	10000	99.77050488924367	99.79044007584073
408	10000	99.70089730807577	99.70089730807577
409	10000	99.62143853357243	99.62143853357243
41	10000	99.71083856815235	99.71083856815235
410	10000	99.69089640043873	99.7307270370001
411	10000	99.68102073365232	99.68102073365232
412	10000	99.64125560538116	99.65122072745392
413	10000	99.69089640043873	99.7207818109294
414	10000	99.58175662218682	99.58175662218682
415	10000	99.6809253165819	99.7207818109294
416	10000	99.62121212121212	99.7307270370001
417	10000	99.6312537372932	99.69095803010667
418	10000	99.58163163661719	99.6412913511359
419	10000	99.61143768058184	99.65122072745392
42	10000	99.65115120103658	99.68102073365232
420	10000	99.69092721834497	99.70089730807577
421	10000	99.70089730807577	99.70089730807577
422	10000	99.68098893430366	99.70089730807577
423	10000	99.63136395337253	99.63136395337253
424	10000	99.6412198525015	99.68102073365232
425	10000	99.6908347461853	99.75062344139651
426	10000	99.57175580121502	99.60159362549801
427	10000	99.75062344139651	99.75062344139651
428	10000	99.7307270370001	99.7307270370001
429	10000	99.71083856815235	99.71083856815235
43	10000	99.67101983850065	99.71083856815235
430	10000	99.56192751891676	99.56192751891676
431	10000	99.60155393963542	99.61151509114454
432	10000	99.82032341784787	99.82032341784787
433	10000	99.73061957497755	99.78048293753741
434	10000	99.7108097327483	99.7307270370001
435	10000	99.66111830957838	99.68102073365232
436	10000	99.69092721834497	99.71083856815235
437	10000	99.76050294381798	99.82032341784787
438	10000	99.73070017953322	99.75062344139651
439	10000	99.75059856344772	99.76057462090982
44	10000	99.60147454418652	99.66115208291808
440	10000	99.76055073331338	99.78048293753741
441	10000	99.71075204468382	99.77052778609199
442	10000	99.59163346613546	99.61151509114454
443	10000	99.70086748429554	99.7207818109294
444	10000	99.65115120103658	99.69095803010667
445	10000	99.61151509114454	99.61151509114454
446	10000	99.54201513341299	99.54201513341299
447	10000	99.78046103183316	99.8003992015968
448	10000	99.8003792793692	99.82032341784787
449	10000	99.62140081697719	99.6412913511359
45	10000	99.70083765456721	99.74067424695791
450	10000	99.54201513341299	99.58175662218682
451	10000	99.61136023916293	99.69095803010667
452	10000	99.79044007584073	99.79044007584073
453	10000	99.6312537372932	99.69095803010667
