Name	Length	Identity	Relative length
1	10000	99.87011689479469	99.930048965724
10	10000	99.96001199640108	99.98000399920016
100	10000	99.9000499750125	99.9900009999
101	10000	99.91005396761943	99.95002498750625
102	10000	99.9000599640216	99.97000899730081
103	10000	99.93000699930008	100.0100010001
104	10000	99.86005597760895	100.03000900270081
105	10000	99.86004198740378	100.02000400080016
106	10000	99.91003598560576	99.9900009999
107	10000	99.95002498750625	99.95002498750625
108	10000	99.85010492655141	99.98000399920016
109	10000	99.9000599640216	99.97000899730081
11	10000	100.0	100.0
110	10000	99.92003198720512	99.98000399920016
111	10000	99.96001199640108	99.98000399920016
112	10000	99.88004798080767	100.02000400080016
113	10000	99.87010391686651	99.95002498750625
114	10000	99.85014985014985	99.92006394884093
115	10000	99.94002399040384	99.98000399920016
116	10000	99.93004197481511	99.95002498750625
117	10000	99.92003198720512	99.9900009999
118	10000	99.91006295593085	99.95002498750625
119	10000	99.93002099370189	100.0100010001
12	10000	99.93003498250874	99.97000899730081
120	10000	99.9000499750125	99.98000399920016
121	10000	99.90006995103428	99.94003597841295
122	10000	99.94001199760048	100.0100010001
123	10000	99.95001499550135	99.98000399920016
124	10000	99.86008394963022	99.97000899730081
125	10000	99.87006496751624	99.97000899730081
126	10000	99.90006995103428	99.95002498750625
127	10000	99.88004798080767	99.98000399920016
128	10000	99.89008792965627	99.95002498750625
129	10000	99.96000399960003	100.02000400080016
13	10000	99.93003498250874	99.96001599360255
130	10000	99.95001499550135	99.98000399920016
131	10000	99.84014387051654	99.94003597841295
132	10000	99.91003598560576	99.98000399920016
133	10000	99.95	100.02000400080016
134	10000	99.89003299010297	100.04001600640257
135	10000	99.88004798080767	100.0100010001
136	10000	99.9000599640216	99.97000899730081
137	10000	99.95001499550135	99.97000899730081
138	10000	99.93000699930008	100.03000900270081
139	10000	99.91006295593085	99.94003597841295
14	10000	99.95001999200319	99.97000899730081
140	10000	99.94001799460162	99.9900009999
141	10000	99.89004398240704	99.9900009999
142	10000	99.93002798880448	99.9900009999
143	10000	99.880059970015	99.96001599360255
144	10000	99.86005597760895	99.98000399920016
145	10000	99.97000599880025	99.9900009999
146	10000	99.94001199760048	99.9900009999
147	10000	99.92005596082743	99.94003597841295
148	10000	99.9000499750125	99.97000899730081
149	10000	99.94002399040384	99.98000399920016
15	10000	99.89008792965627	99.95002498750625
150	10000	99.97000299970003	100.0
151	10000	99.91003598560576	99.98000399920016
152	10000	99.89005497251374	99.98000399920016
153	10000	99.86012588670197	99.91008092716555
154	10000	99.9400299850075	99.96001599360255
155	10000	99.93003498250874	99.96001599360255
156	10000	99.8201259118617	99.98000399920016
157	10000	99.93002099370189	99.97000899730081
158	10000	99.95000499950005	100.02000400080016
159	10000	99.8800719568259	99.96001599360255
16	10000	99.87014284287284	99.9000999000999
160	10000	99.84014387051654	99.95002498750625
161	10000	99.92004797121727	99.96001599360255
162	10000	99.9900009999	99.9900009999
163	10000	99.93003498250874	99.97000899730081
164	10000	99.92003998000999	99.96001599360255
165	10000	99.9000299910027	100.0100010001
166	10000	99.87007795322806	99.96001599360255
167	10000	99.9000599640216	99.94003597841295
168	10000	99.97000299970003	100.0
169	10000	99.91002699190243	100.0100010001
17	10000	99.94001799460162	99.9900009999
170	10000	99.95001499550135	99.98000399920016
171	10000	99.89008792965627	99.95002498750625
172	10000	99.95001499550135	99.9900009999
173	10000	99.94001799460162	99.9900009999
174	10000	99.94001199760048	100.0
175	10000	99.98000199980002	100.0
176	10000	99.83013589128697	99.96001599360255
177	10000	99.94002399040384	99.98000399920016
178	10000	99.88003598920324	100.0
179	10000	99.70020985310283	100.03000900270081
18	10000	99.9000399840064	99.9900009999
180	10000	99.92003998000999	99.97000899730081
181	10000	99.87007795322806	99.96001599360255
182	10000	99.96001199640108	99.98000399920016
183	10000	99.9400299850075	99.95002498750625
184	10000	99.93001399720056	100.02000400080016
185	10000	99.91003598560576	100.0100010001
186	10000	99.93002798880448	99.97000899730081
187	10000	99.95001499550135	99.98000399920016
188	10000	99.94002399040384	99.98000399920016
189	10000	99.93002099370189	100.0
19	10000	99.9000499750125	99.9900009999
190	10000	99.8900769461377	99.96001599360255
191	10000	99.93003498250874	99.95002498750625
192	10000	99.85010492655141	99.95002498750625
193	10000	99.8201259118617	99.9900009999
194	10000	99.79018883005295	99.94003597841295
195	10000	99.96000799840031	100.0
196	10000	99.93002099370189	100.0
197	10000	99.89004398240704	100.0100010001
198	10000	99.91004497751125	99.97000899730081
199	10000	99.91005396761943	99.96001599360255
2	10000	99.86012588670197	99.930048965724
20	10000	99.93002798880448	99.9900009999
200	10000	99.9000199960008	100.03000900270081
201	10000	99.96001199640108	99.98000399920016
202	10000	99.93002099370189	100.0
203	10000	99.89008792965627	99.94003597841295
204	10000	99.96001199640108	99.98000399920016
205	10000	99.89006596042374	99.97000899730081
206	10000	99.91001799640073	99.9900009999
207	10000	99.97000299970003	100.0
208	10000	99.97000899730081	99.97000899730081
209	10000	99.97000899730081	99.97000899730081
21	10000	99.9000099990001	100.06003602161297
